epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,2739.56,0.83573,0.50904,1.02162,0.77069,0.80308,0.77264,0.59088,0.93953,1.35483,1.0676,0.009032,0.009032,0.009032
46,2795.02,0.83099,0.50707,1.02044,0.78646,0.79416,0.78688,0.60296,0.92979,1.40925,1.0614,0.00901,0.00901,0.00901
47,2853.19,0.82442,0.50184,1.01882,0.79889,0.7891,0.78493,0.60324,0.93202,1.39971,1.07727,0.008988,0.008988,0.008988
48,2911.9,0.82699,0.5061,1.01831,0.80262,0.78514,0.78631,0.60889,0.92771,1.35758,1.06182,0.008966,0.008966,0.008966
49,2971.64,0.82473,0.49834,1.02043,0.77871,0.79853,0.7797,0.60021,0.93554,1.57417,1.07255,0.008944,0.008944,0.008944
50,3029.45,0.81917,0.48923,1.01522,0.79797,0.791,0.7711,0.59327,0.93128,1.4597,1.0768,0.008922,0.008922,0.008922
51,3093.27,0.81955,0.49179,1.018,0.80295,0.77546,0.7897,0.60438,0.9367,1.32389,1.0705,0.0089,0.0089,0.0089
52,3151.01,0.81597,0.49504,1.01422,0.80851,0.77718,0.78663,0.60763,0.93814,1.43064,1.08126,0.008878,0.008878,0.008878
53,3209.17,0.81871,0.49037,1.01811,0.78125,0.80529,0.78007,0.5977,0.94679,1.53468,1.08574,0.008856,0.008856,0.008856
54,3260.54,0.81099,0.48308,1.01674,0.80231,0.78313,0.77057,0.59237,0.94337,1.53591,1.08182,0.008834,0.008834,0.008834
55,3312.22,0.81033,0.48602,1.01719,0.80936,0.78702,0.76879,0.58716,0.93499,1.50716,1.09193,0.008812,0.008812,0.008812
56,3374.8,0.81295,0.4892,1.01394,0.75664,0.80887,0.75378,0.57476,0.93417,1.55249,1.07375,0.00879,0.00879,0.00879
57,3430.46,0.8095,0.48415,1.01303,0.76567,0.80621,0.76606,0.58538,0.92878,1.52201,1.0853,0.008768,0.008768,0.008768
58,3494.53,0.809,0.4834,1.01557,0.80583,0.77722,0.77608,0.59702,0.93301,1.63373,1.11452,0.008746,0.008746,0.008746
59,3556.32,0.80214,0.47769,1.01131,0.77325,0.80196,0.7698,0.59419,0.93683,1.64515,1.08564,0.008724,0.008724,0.008724
60,3619.02,0.79917,0.47728,1.00536,0.76948,0.78832,0.77068,0.59165,0.93555,1.45856,1.07877,0.008702,0.008702,0.008702
61,3680.65,0.80194,0.47361,1.00976,0.78711,0.79766,0.76835,0.59132,0.93414,1.52905,1.08715,0.00868,0.00868,0.00868
62,3741.51,0.79589,0.47127,0.99891,0.78353,0.78676,0.76499,0.58896,0.93845,1.63349,1.08214,0.008658,0.008658,0.008658
63,3803.94,0.79493,0.47139,1.00237,0.78889,0.78865,0.76498,0.59303,0.93957,1.714,1.09304,0.008636,0.008636,0.008636
64,3864.13,0.79045,0.46329,1.00201,0.7794,0.79054,0.76159,0.5866,0.93668,1.69953,1.08862,0.008614,0.008614,0.008614
65,3915.26,0.78708,0.46312,0.9963,0.77597,0.80876,0.76843,0.5906,0.92966,1.73845,1.07733,0.008592,0.008592,0.008592
66,3974.68,0.79035,0.46648,0.99614,0.78655,0.79733,0.77746,0.59711,0.92873,1.63958,1.07482,0.00857,0.00857,0.00857
67,4023.97,0.78586,0.46265,0.99648,0.787,0.78709,0.77112,0.59764,0.9323,1.63339,1.08506,0.008548,0.008548,0.008548
68,4076.42,0.78946,0.4611,0.99677,0.78216,0.79488,0.76763,0.59273,0.93403,1.7519,1.08938,0.008526,0.008526,0.008526
69,4135.77,0.78015,0.45151,0.99392,0.79004,0.79212,0.75903,0.58756,0.93714,1.74702,1.09067,0.008504,0.008504,0.008504
70,4197.7,0.78175,0.45635,0.99376,0.78866,0.78537,0.75788,0.58137,0.93822,1.78694,1.08712,0.008482,0.008482,0.008482
71,4257.74,0.78624,0.46758,0.99756,0.75748,0.79649,0.75039,0.57825,0.93652,1.80789,1.08888,0.00846,0.00846,0.00846
72,4319.26,0.78188,0.45338,0.99533,0.77032,0.79385,0.7506,0.58103,0.94859,1.8631,1.09625,0.008438,0.008438,0.008438
73,4368.77,0.77897,0.45683,0.99542,0.78774,0.7819,0.74845,0.57535,0.93629,1.83686,1.08286,0.008416,0.008416,0.008416
74,4426.25,0.77797,0.45551,0.99486,0.78354,0.79924,0.74343,0.57288,0.93364,1.78513,1.09695,0.008394,0.008394,0.008394
75,4489.74,0.77462,0.45036,0.99066,0.77374,0.79488,0.74919,0.58134,0.92818,1.82237,1.08254,0.008372,0.008372,0.008372
76,4550.58,0.77293,0.45012,0.98928,0.77424,0.8037,0.75181,0.5809,0.93103,1.84027,1.08909,0.00835,0.00835,0.00835
77,4611.65,0.77578,0.45282,0.99352,0.77614,0.7966,0.74305,0.5755,0.93945,1.90802,1.10054,0.008328,0.008328,0.008328
78,4676.01,0.76708,0.44463,0.98914,0.76881,0.79702,0.74066,0.57042,0.93683,1.91906,1.10196,0.008306,0.008306,0.008306
79,4740.26,0.76814,0.4462,0.98777,0.77624,0.79394,0.73332,0.56481,0.94093,1.89377,1.09663,0.008284,0.008284,0.008284
80,4794.88,0.76655,0.44429,0.98949,0.76809,0.79894,0.73013,0.56044,0.94048,2.00233,1.10851,0.008262,0.008262,0.008262
81,4849.47,0.76258,0.44391,0.99177,0.77799,0.79308,0.72916,0.55968,0.935,1.96665,1.11311,0.00824,0.00824,0.00824
82,4905.36,0.76377,0.44109,0.98452,0.77504,0.791,0.72788,0.56015,0.94093,1.96877,1.10657,0.008218,0.008218,0.008218
83,4958.07,0.75888,0.43656,0.98272,0.76816,0.80539,0.72611,0.55935,0.94309,2.00373,1.10945,0.008196,0.008196,0.008196
84,5022.04,0.75718,0.43895,0.98171,0.76838,0.80638,0.72592,0.56001,0.94231,2.01265,1.10807,0.008174,0.008174,0.008174
85,5080.88,0.75639,0.43273,0.981,0.77632,0.79712,0.73052,0.56381,0.93439,2.03602,1.1003,0.008152,0.008152,0.008152
86,5136.81,0.75934,0.43938,0.98282,0.77757,0.79593,0.72459,0.55716,0.93946,2.06656,1.09869,0.00813,0.00813,0.00813
87,5191.86,0.75353,0.43248,0.98,0.76674,0.8072,0.74042,0.56976,0.93107,2.00835,1.09524,0.008108,0.008108,0.008108
88,5248.48,0.75231,0.43124,0.97931,0.78186,0.7971,0.73998,0.57071,0.94026,2.02952,1.10579,0.008086,0.008086,0.008086
89,5308.3,0.75236,0.4363,0.98351,0.77852,0.79845,0.73696,0.56823,0.94087,2.09566,1.10538,0.008064,0.008064,0.008064
90,5371.28,0.74877,0.42591,0.97379,0.76799,0.79654,0.73077,0.56321,0.94038,2.10274,1.10418,0.008042,0.008042,0.008042
91,5435.24,0.74814,0.42734,0.97762,0.77637,0.79052,0.72233,0.55795,0.94437,2.15284,1.10979,0.00802,0.00802,0.00802
92,5499.88,0.74374,0.42328,0.97111,0.7846,0.7873,0.72612,0.56169,0.94519,2.14954,1.10985,0.007998,0.007998,0.007998
93,5563.38,0.74625,0.43005,0.9747,0.77087,0.79205,0.71728,0.55417,0.94834,2.11277,1.10927,0.007976,0.007976,0.007976
94,5628.72,0.74409,0.42239,0.97482,0.77167,0.79146,0.71859,0.55448,0.94041,2.11018,1.10243,0.007954,0.007954,0.007954
95,5692.88,0.74248,0.42644,0.97451,0.78688,0.78248,0.73267,0.56582,0.94514,2.09322,1.11039,0.007932,0.007932,0.007932
96,5757.15,0.74584,0.4269,0.97472,0.76829,0.7948,0.72952,0.56587,0.95201,2.13758,1.11533,0.00791,0.00791,0.00791
97,5819.12,0.73868,0.41711,0.96956,0.77961,0.78524,0.7278,0.5652,0.94337,2.11986,1.10787,0.007888,0.007888,0.007888
98,5876.88,0.73882,0.42283,0.97413,0.76982,0.79358,0.72944,0.56352,0.94308,2.1184,1.10846,0.007866,0.007866,0.007866
99,5930.82,0.73433,0.41693,0.97104,0.7719,0.79847,0.72353,0.56043,0.94139,2.18353,1.11129,0.007844,0.007844,0.007844
100,5983.69,0.73799,0.4166,0.97167,0.78643,0.77154,0.71528,0.55333,0.94316,2.2278,1.11411,0.007822,0.007822,0.007822
101,6046.78,0.73973,0.42013,0.97179,0.78978,0.77001,0.71069,0.55094,0.94597,2.21562,1.11173,0.0078,0.0078,0.0078
102,6110.3,0.73598,0.4211,0.9723,0.78401,0.77729,0.71286,0.55147,0.94621,2.25176,1.11292,0.007778,0.007778,0.007778
103,6172.3,0.73114,0.41276,0.96467,0.78145,0.77953,0.71343,0.55132,0.94692,2.2324,1.11109,0.007756,0.007756,0.007756
104,6223.16,0.73198,0.41739,0.96557,0.78554,0.78216,0.71512,0.55256,0.94294,2.20125,1.1054,0.007734,0.007734,0.007734
105,6282.59,0.73298,0.41639,0.97349,0.78298,0.77908,0.71684,0.55531,0.9399,2.20107,1.1062,0.007712,0.007712,0.007712
106,6337.8,0.73097,0.41352,0.96342,0.75806,0.79929,0.71667,0.55281,0.94081,2.21494,1.11048,0.00769,0.00769,0.00769
107,6402.77,0.72965,0.41054,0.96366,0.7803,0.77695,0.7167,0.55579,0.94074,2.22759,1.11156,0.007668,0.007668,0.007668
108,6465.14,0.72776,0.41158,0.96257,0.74958,0.80499,0.71394,0.55095,0.93958,2.21849,1.11181,0.007646,0.007646,0.007646
109,6530.32,0.72551,0.40493,0.96356,0.75985,0.7946,0.71365,0.55318,0.93643,2.21791,1.11068,0.007624,0.007624,0.007624
110,6587.32,0.72859,0.41435,0.96653,0.7637,0.79404,0.71915,0.55672,0.93834,2.21685,1.11215,0.007602,0.007602,0.007602
111,6643.29,0.72236,0.4072,0.96349,0.75635,0.80694,0.71897,0.55738,0.94017,2.23632,1.11319,0.00758,0.00758,0.00758
112,6689.83,0.72186,0.40529,0.9631,0.76484,0.80091,0.71723,0.55763,0.94096,2.24886,1.11381,0.007558,0.007558,0.007558
113,6737.16,0.72242,0.40625,0.96576,0.77965,0.79179,0.71732,0.55654,0.9418,2.2454,1.11595,0.007536,0.007536,0.007536
114,6802.33,0.72373,0.41028,0.96511,0.78716,0.7903,0.71741,0.555,0.94416,2.26589,1.11637,0.007514,0.007514,0.007514
115,6863.95,0.7179,0.40744,0.96101,0.78022,0.78863,0.71406,0.55355,0.94552,2.29946,1.11789,0.007492,0.007492,0.007492
116,6917.51,0.71725,0.40328,0.95705,0.76687,0.80072,0.71109,0.55051,0.94175,2.29424,1.11307,0.00747,0.00747,0.00747
117,6976.05,0.71781,0.40487,0.96078,0.76723,0.80027,0.71206,0.55109,0.94008,2.27279,1.11179,0.007448,0.007448,0.007448
118,7033.55,0.71893,0.40836,0.96016,0.78031,0.78799,0.71188,0.55176,0.93932,2.28318,1.11254,0.007426,0.007426,0.007426
119,7085.13,0.72015,0.40866,0.96141,0.7718,0.79548,0.70871,0.54976,0.94047,2.28015,1.11455,0.007404,0.007404,0.007404
120,7142.7,0.71652,0.40469,0.96054,0.76796,0.79991,0.7092,0.55004,0.93889,2.27213,1.11525,0.007382,0.007382,0.007382
121,7199.86,0.71416,0.40141,0.95662,0.78988,0.78548,0.70943,0.54852,0.9374,2.28354,1.11449,0.00736,0.00736,0.00736
122,7260.45,0.70774,0.39817,0.95535,0.79112,0.7858,0.70968,0.54749,0.93936,2.29542,1.11792,0.007338,0.007338,0.007338
123,7325.42,0.70651,0.39788,0.95154,0.79166,0.78475,0.70952,0.54727,0.94074,2.29183,1.11928,0.007316,0.007316,0.007316
124,7378.49,0.71098,0.3945,0.95416,0.77511,0.7976,0.70924,0.54674,0.9402,2.31033,1.11865,0.007294,0.007294,0.007294
125,7444.4,0.70734,0.39739,0.95593,0.7763,0.79764,0.71072,0.54768,0.9415,2.2928,1.12141,0.007272,0.007272,0.007272
126,7508.97,0.70773,0.39736,0.95733,0.7693,0.80058,0.71435,0.54925,0.94129,2.28985,1.12359,0.00725,0.00725,0.00725
127,7565.09,0.7073,0.39739,0.95658,0.77578,0.79539,0.71275,0.54736,0.94085,2.28551,1.12424,0.007228,0.007228,0.007228
128,7621.35,0.70526,0.3965,0.95795,0.79248,0.78345,0.71168,0.54688,0.94129,2.29822,1.12642,0.007206,0.007206,0.007206
129,7683.21,0.7018,0.39135,0.95348,0.78704,0.78482,0.71063,0.54699,0.94031,2.31298,1.12795,0.007184,0.007184,0.007184
130,7741.33,0.70682,0.40153,0.96195,0.79261,0.78097,0.71033,0.54703,0.9435,2.3239,1.13278,0.007162,0.007162,0.007162
131,7799.95,0.70067,0.39164,0.95399,0.78845,0.78169,0.70994,0.54851,0.94276,2.33065,1.13247,0.00714,0.00714,0.00714
132,7857.67,0.69991,0.39154,0.95328,0.7858,0.78253,0.7078,0.54815,0.94321,2.35341,1.13383,0.007118,0.007118,0.007118
133,7914.67,0.70588,0.40142,0.95748,0.78042,0.77864,0.70686,0.54831,0.94222,2.37622,1.13344,0.007096,0.007096,0.007096
134,7976.81,0.70211,0.39219,0.95458,0.78007,0.78282,0.70585,0.54731,0.94244,2.39202,1.13393,0.007074,0.007074,0.007074
135,8028.91,0.69944,0.39156,0.95107,0.76292,0.80133,0.70756,0.54717,0.94013,2.38951,1.13121,0.007052,0.007052,0.007052
136,8095.19,0.69922,0.39217,0.95004,0.766,0.80139,0.70861,0.54791,0.93964,2.38982,1.12991,0.00703,0.00703,0.00703
137,8161.01,0.69709,0.39152,0.94894,0.76824,0.80171,0.7071,0.54691,0.94036,2.39361,1.13083,0.007008,0.007008,0.007008
138,8227.01,0.69856,0.39162,0.95368,0.77422,0.7988,0.70662,0.54614,0.94074,2.4079,1.1318,0.006986,0.006986,0.006986
139,8292.56,0.69892,0.39264,0.95181,0.77408,0.79879,0.70858,0.54675,0.9394,2.41295,1.13119,0.006964,0.006964,0.006964
