epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,467.805,0.94742,0.63463,1.12323,0.77754,0.78536,0.76193,0.56022,0.98235,1.14847,1.16497,0.009736,0.009736,0.009736
14,502.51,0.9444,0.62209,1.1173,0.75084,0.78812,0.74033,0.53454,1.05564,1.36019,1.17574,0.009714,0.009714,0.009714
15,538.18,0.93862,0.61878,1.11565,0.76789,0.77795,0.73313,0.53673,1.09205,1.26327,1.2277,0.009692,0.009692,0.009692
16,573.698,0.93285,0.60995,1.11566,0.81538,0.76267,0.7497,0.5595,0.96492,1.16079,1.14828,0.00967,0.00967,0.00967
17,609.116,0.92966,0.60833,1.11123,0.814,0.76135,0.76333,0.56638,1.01295,1.14453,1.17599,0.009648,0.009648,0.009648
18,644.758,0.92395,0.60265,1.10293,0.82192,0.76688,0.75133,0.55876,0.94522,0.88658,1.13911,0.009626,0.009626,0.009626
19,680.749,0.91835,0.59124,1.10306,0.76911,0.78802,0.74827,0.55442,0.98791,1.3478,1.15737,0.009604,0.009604,0.009604
20,716.072,0.92026,0.59674,1.10876,0.83533,0.76872,0.78909,0.59708,0.9586,0.99348,1.12509,0.009582,0.009582,0.009582
21,751.537,0.9155,0.5933,1.10339,0.82779,0.77888,0.7638,0.56946,0.9452,0.94757,1.13616,0.00956,0.00956,0.00956
22,786.474,0.91201,0.58791,1.10175,0.79466,0.78365,0.76183,0.57775,0.9496,1.03658,1.14615,0.009538,0.009538,0.009538
23,821.984,0.90227,0.57768,1.09381,0.76474,0.79836,0.75495,0.56636,0.96076,1.30175,1.14173,0.009516,0.009516,0.009516
24,856.871,0.90711,0.58111,1.09818,0.79745,0.77846,0.77175,0.58392,0.95388,1.0866,1.12353,0.009494,0.009494,0.009494
25,892.498,0.8998,0.57921,1.09196,0.8154,0.76877,0.77835,0.59179,0.93795,1.056,1.12288,0.009472,0.009472,0.009472
26,927.55,0.90016,0.57451,1.09239,0.81269,0.77919,0.76839,0.5802,0.95048,1.03456,1.12994,0.00945,0.00945,0.00945
27,960.18,0.89469,0.56796,1.09145,0.80686,0.77543,0.77337,0.58726,0.94251,1.0425,1.15198,0.009428,0.009428,0.009428
28,994.472,0.89937,0.57892,1.09597,0.77775,0.79135,0.76472,0.58112,0.94114,0.93987,1.13567,0.009406,0.009406,0.009406
29,1029.21,0.88931,0.56281,1.08785,0.79478,0.78468,0.78369,0.59416,0.93107,1.03387,1.10577,0.009384,0.009384,0.009384
30,1062.38,0.89222,0.56474,1.08954,0.81249,0.77024,0.77059,0.58695,0.94709,1.07232,1.13976,0.009362,0.009362,0.009362
31,1093.66,0.89154,0.56458,1.08719,0.79496,0.7746,0.77717,0.59189,0.9448,1.2332,1.12083,0.00934,0.00934,0.00934
32,1123.62,0.8917,0.56745,1.08449,0.7835,0.78675,0.7767,0.59271,0.93648,0.99968,1.11957,0.009318,0.009318,0.009318
33,1152.22,0.88547,0.56163,1.08296,0.82501,0.77791,0.77547,0.58616,0.94919,0.99352,1.1341,0.009296,0.009296,0.009296
34,1183.85,0.88383,0.56451,1.0851,0.78505,0.77835,0.78385,0.5965,0.95963,1.13914,1.1469,0.009274,0.009274,0.009274
35,1214.36,0.88739,0.56077,1.08531,0.78272,0.78676,0.76083,0.57603,0.95121,1.20088,1.13054,0.009252,0.009252,0.009252
36,1246.57,0.8814,0.55312,1.0809,0.77535,0.79643,0.79019,0.60177,0.95595,1.10447,1.11457,0.00923,0.00923,0.00923
37,1272.21,0.87858,0.55084,1.0739,0.79511,0.78858,0.78666,0.6008,0.93946,1.18324,1.10418,0.009208,0.009208,0.009208
38,1298.26,0.8761,0.54625,1.07483,0.80766,0.77986,0.78147,0.59459,0.93694,1.06903,1.11338,0.009186,0.009186,0.009186
39,1330.91,0.8787,0.55105,1.07959,0.78353,0.79904,0.76711,0.58789,0.94488,1.16531,1.1146,0.009164,0.009164,0.009164
40,1363.37,0.87527,0.554,1.08197,0.79343,0.79052,0.76954,0.58303,0.94525,1.33205,1.13045,0.009142,0.009142,0.009142
41,1391.61,0.87028,0.53869,1.07047,0.77648,0.78326,0.76997,0.58682,0.9417,1.2923,1.1297,0.00912,0.00912,0.00912
42,1423.32,0.86923,0.53917,1.07346,0.79202,0.78418,0.76892,0.58838,0.94232,1.23827,1.14275,0.009098,0.009098,0.009098
43,1452.81,0.87311,0.54264,1.07993,0.81631,0.78281,0.7778,0.59715,0.93157,1.09443,1.13221,0.009076,0.009076,0.009076
44,1480.52,0.86739,0.54086,1.07509,0.82085,0.77716,0.78274,0.60583,0.92776,1.12425,1.10493,0.009054,0.009054,0.009054
45,1505.89,0.86656,0.53774,1.06795,0.78545,0.80372,0.78523,0.60532,0.9384,1.18954,1.12559,0.009032,0.009032,0.009032
46,1535.99,0.86207,0.53186,1.06913,0.81851,0.78318,0.7832,0.59665,0.95428,1.18146,1.12326,0.00901,0.00901,0.00901
47,1557.19,0.87074,0.54215,1.07311,0.7627,0.79506,0.77463,0.5932,0.95234,1.27617,1.13264,0.008988,0.008988,0.008988
48,1577.83,0.85916,0.52828,1.06251,0.766,0.81381,0.78503,0.60186,0.94202,1.2587,1.11709,0.008966,0.008966,0.008966
49,1598.68,0.86379,0.53741,1.07008,0.79106,0.78968,0.7622,0.58358,0.95878,1.31975,1.14561,0.008944,0.008944,0.008944
50,1622.23,0.85974,0.53074,1.06788,0.80098,0.79563,0.78006,0.5989,0.92733,1.14236,1.11094,0.008922,0.008922,0.008922
51,1646.49,0.85941,0.53008,1.06476,0.82023,0.77996,0.79191,0.61217,0.91536,1.10572,1.09379,0.0089,0.0089,0.0089
52,1668.64,0.85557,0.5263,1.05532,0.77131,0.80345,0.77392,0.59616,0.93937,1.22419,1.09978,0.008878,0.008878,0.008878
53,1701.72,0.85668,0.52679,1.06406,0.78075,0.78818,0.78405,0.59917,0.94246,1.29156,1.10918,0.008856,0.008856,0.008856
54,1730.39,0.85539,0.52702,1.06002,0.80609,0.76467,0.78545,0.60002,0.92295,1.1472,1.08679,0.008834,0.008834,0.008834
55,1759.99,0.85406,0.52313,1.05546,0.81408,0.79392,0.78503,0.60211,0.92335,1.11756,1.09508,0.008812,0.008812,0.008812
56,1786.21,0.85511,0.52815,1.06185,0.79646,0.79784,0.78089,0.59807,0.94507,1.25775,1.10699,0.00879,0.00879,0.00879
57,1820.24,0.85309,0.52446,1.056,0.81036,0.78679,0.77222,0.59423,0.94276,1.23598,1.10661,0.008768,0.008768,0.008768
58,1841.41,0.85343,0.51919,1.05756,0.79802,0.78087,0.78362,0.60264,0.91771,1.17045,1.10812,0.008746,0.008746,0.008746
59,1871.43,0.8497,0.52313,1.06258,0.80085,0.79578,0.78601,0.60184,0.93383,1.23604,1.12437,0.008724,0.008724,0.008724
60,1904.89,0.84736,0.51719,1.05614,0.80512,0.78432,0.78957,0.60509,0.93003,1.23831,1.10977,0.008702,0.008702,0.008702
61,1926.1,0.84648,0.52062,1.06179,0.81526,0.77477,0.78018,0.60147,0.93754,1.31684,1.12469,0.00868,0.00868,0.00868
62,1959.09,0.84508,0.51257,1.0573,0.79387,0.77159,0.77822,0.60032,0.94027,1.31048,1.12335,0.008658,0.008658,0.008658
63,1993.18,0.84162,0.50989,1.04651,0.81209,0.7834,0.78042,0.60444,0.94475,1.31083,1.102,0.008636,0.008636,0.008636
64,2027.12,0.84523,0.51379,1.05305,0.7928,0.79536,0.79653,0.61033,0.92571,1.22965,1.09456,0.008614,0.008614,0.008614
65,2050.45,0.84499,0.51439,1.05405,0.77543,0.806,0.78651,0.60359,0.92953,1.38601,1.11609,0.008592,0.008592,0.008592
66,2071.81,0.8439,0.51096,1.04879,0.78139,0.79323,0.77761,0.59936,0.9275,1.27053,1.10189,0.00857,0.00857,0.00857
67,2101.14,0.83427,0.50165,1.04298,0.79926,0.79057,0.77443,0.60191,0.9418,1.24459,1.12488,0.008548,0.008548,0.008548
68,2123.88,0.83678,0.50121,1.04446,0.80432,0.78202,0.77998,0.59828,0.94501,1.34805,1.13288,0.008526,0.008526,0.008526
69,2147.22,0.83473,0.5018,1.04453,0.76803,0.80319,0.77207,0.59495,0.94134,1.4259,1.11514,0.008504,0.008504,0.008504
70,2173.86,0.8421,0.5094,1.0492,0.8071,0.77975,0.76985,0.5963,0.93726,1.3308,1.11889,0.008482,0.008482,0.008482
71,2203.22,0.83898,0.5071,1.04298,0.80569,0.78472,0.78003,0.59671,0.94399,1.40204,1.10134,0.00846,0.00846,0.00846
72,2229.09,0.83702,0.50573,1.04256,0.81095,0.79063,0.78264,0.60373,0.94063,1.33742,1.10615,0.008438,0.008438,0.008438
73,2251.75,0.83139,0.49812,1.04692,0.79584,0.78769,0.7795,0.60252,0.95148,1.40289,1.13499,0.008416,0.008416,0.008416
74,2280.63,0.83415,0.50315,1.05405,0.78814,0.79008,0.77239,0.59589,0.95286,1.37899,1.14831,0.008394,0.008394,0.008394
75,2304.37,0.83704,0.50248,1.04835,0.77604,0.79535,0.78086,0.60108,0.95213,1.40491,1.12453,0.008372,0.008372,0.008372
76,2337.72,0.82828,0.49504,1.04672,0.79639,0.78427,0.78074,0.60345,0.94108,1.42629,1.14684,0.00835,0.00835,0.00835
77,2369.67,0.83017,0.49784,1.04237,0.81285,0.77775,0.7802,0.6063,0.94323,1.38101,1.12248,0.008328,0.008328,0.008328
78,2403.77,0.82866,0.49573,1.03808,0.78344,0.80098,0.77898,0.60333,0.93971,1.3875,1.12281,0.008306,0.008306,0.008306
79,2437.9,0.83009,0.49421,1.03996,0.8009,0.78857,0.77775,0.60131,0.94626,1.43587,1.12017,0.008284,0.008284,0.008284
80,2471.01,0.82365,0.48965,1.0397,0.79876,0.78097,0.78061,0.60092,0.94976,1.49663,1.13215,0.008262,0.008262,0.008262
81,2504.94,0.82729,0.48819,1.03888,0.78764,0.79879,0.77737,0.60045,0.94885,1.43674,1.12984,0.00824,0.00824,0.00824
82,2537,0.8276,0.49171,1.03861,0.79446,0.7956,0.77362,0.59858,0.94936,1.48369,1.1326,0.008218,0.008218,0.008218
83,2570.14,0.82924,0.49387,1.0392,0.77812,0.79498,0.77544,0.59862,0.94883,1.46735,1.12696,0.008196,0.008196,0.008196
84,2598.23,0.82238,0.49067,1.03654,0.78808,0.78443,0.7721,0.59532,0.95161,1.42953,1.13011,0.008174,0.008174,0.008174
85,2626.51,0.82604,0.49124,1.04024,0.79103,0.78929,0.77971,0.60214,0.94213,1.36817,1.12202,0.008152,0.008152,0.008152
86,2657.4,0.82258,0.48923,1.04245,0.77984,0.79295,0.77721,0.60068,0.93887,1.4603,1.12206,0.00813,0.00813,0.00813
87,2691.27,0.8176,0.48444,1.03522,0.7763,0.79487,0.77209,0.59582,0.93841,1.47325,1.12591,0.008108,0.008108,0.008108
88,2723.8,0.81864,0.48066,1.03043,0.77571,0.78305,0.76512,0.59041,0.96016,1.59415,1.13376,0.008086,0.008086,0.008086
89,2757.49,0.81908,0.48765,1.03621,0.78313,0.7814,0.76397,0.59192,0.94303,1.52258,1.13225,0.008064,0.008064,0.008064
90,2790.88,0.81537,0.48094,1.03098,0.7844,0.79144,0.76385,0.59344,0.94588,1.49597,1.1324,0.008042,0.008042,0.008042
91,2821.78,0.81816,0.48367,1.03758,0.78745,0.78922,0.76776,0.5953,0.95477,1.47335,1.15037,0.00802,0.00802,0.00802
92,2852.04,0.81565,0.48426,1.03713,0.78898,0.78958,0.7646,0.59281,0.95318,1.49508,1.15502,0.007998,0.007998,0.007998
93,2885.69,0.81327,0.475,1.0282,0.78349,0.7926,0.77013,0.59709,0.94421,1.54018,1.13464,0.007976,0.007976,0.007976
94,2919.47,0.81004,0.47569,1.02572,0.77927,0.78912,0.76693,0.59199,0.95038,1.54291,1.13126,0.007954,0.007954,0.007954
95,2950.16,0.81185,0.479,1.03374,0.7882,0.78184,0.7705,0.59619,0.95337,1.56898,1.14787,0.007932,0.007932,0.007932
96,2983.02,0.81405,0.47919,1.0331,0.78875,0.78495,0.76376,0.58872,0.94977,1.53261,1.14666,0.00791,0.00791,0.00791
97,3015.92,0.80882,0.47396,1.02995,0.78962,0.78937,0.76929,0.59479,0.94982,1.54113,1.1556,0.007888,0.007888,0.007888
98,3047.52,0.8096,0.47184,1.03043,0.79251,0.78615,0.77405,0.59998,0.94606,1.56491,1.15221,0.007866,0.007866,0.007866
99,3078.27,0.80403,0.47188,1.02391,0.77706,0.79941,0.76816,0.59437,0.93957,1.58536,1.13426,0.007844,0.007844,0.007844
100,3111.29,0.81152,0.47491,1.0252,0.77412,0.79624,0.7689,0.59615,0.94171,1.55871,1.13789,0.007822,0.007822,0.007822
101,3139.18,0.80709,0.4746,1.02894,0.78634,0.78714,0.77176,0.59858,0.94949,1.60148,1.14861,0.0078,0.0078,0.0078
102,3168.83,0.80447,0.47112,1.02171,0.78927,0.78407,0.77227,0.59834,0.95102,1.56653,1.14206,0.007778,0.007778,0.007778
103,3197.42,0.80434,0.4711,1.02971,0.79486,0.78179,0.77441,0.59982,0.94811,1.54998,1.14994,0.007756,0.007756,0.007756
104,3229.01,0.80337,0.46998,1.02129,0.79416,0.7806,0.77494,0.59978,0.94536,1.57677,1.13791,0.007734,0.007734,0.007734
105,3262.07,0.80545,0.46932,1.02441,0.7886,0.78671,0.76813,0.5944,0.95087,1.60216,1.14808,0.007712,0.007712,0.007712
106,3284.81,0.79995,0.46595,1.02077,0.79817,0.78049,0.77033,0.59566,0.95255,1.62831,1.1505,0.00769,0.00769,0.00769
107,3314.41,0.80048,0.46679,1.02273,0.79332,0.79254,0.7677,0.59311,0.9576,1.63253,1.15778,0.007668,0.007668,0.007668
108,3348.74,0.80041,0.46362,1.0209,0.79374,0.78091,0.76022,0.58781,0.96152,1.65092,1.15451,0.007646,0.007646,0.007646
109,3378.61,0.7963,0.45782,1.01473,0.79176,0.78539,0.7618,0.59095,0.95366,1.62945,1.14416,0.007624,0.007624,0.007624
110,3411.52,0.80065,0.46687,1.01741,0.78638,0.786,0.76312,0.59263,0.95343,1.63995,1.13561,0.007602,0.007602,0.007602
111,3439.88,0.79619,0.4608,1.0161,0.78898,0.78052,0.763,0.59061,0.95426,1.62552,1.13868,0.00758,0.00758,0.00758
112,3470.46,0.79506,0.46027,1.02273,0.78486,0.78376,0.76509,0.59263,0.95629,1.64714,1.14926,0.007558,0.007558,0.007558
113,3502.45,0.79753,0.4634,1.01555,0.78849,0.78212,0.76431,0.59136,0.95303,1.65483,1.13978,0.007536,0.007536,0.007536
114,3533.25,0.7904,0.45336,1.01474,0.78599,0.78307,0.76377,0.59211,0.95448,1.6567,1.14694,0.007514,0.007514,0.007514
115,3561.37,0.79369,0.45968,1.01955,0.78313,0.78557,0.76539,0.59227,0.95191,1.64672,1.14794,0.007492,0.007492,0.007492
116,3594.54,0.7884,0.4539,1.0152,0.79526,0.77774,0.7631,0.59041,0.95136,1.67122,1.15009,0.00747,0.00747,0.00747
117,3629.33,0.79239,0.45654,1.01835,0.79462,0.77715,0.76378,0.59113,0.95354,1.69385,1.15247,0.007448,0.007448,0.007448
118,3663.83,0.79575,0.46193,1.01905,0.78156,0.7881,0.76409,0.59286,0.95313,1.68439,1.14919,0.007426,0.007426,0.007426
119,3695.12,0.79256,0.46097,1.01624,0.78372,0.78476,0.76291,0.59008,0.95585,1.71674,1.14882,0.007404,0.007404,0.007404
120,3730.4,0.78733,0.45286,1.01089,0.78478,0.78625,0.7637,0.59033,0.95281,1.71459,1.14524,0.007382,0.007382,0.007382
121,3765.32,0.78747,0.45096,1.01392,0.78481,0.78603,0.76294,0.58893,0.95141,1.73398,1.14302,0.00736,0.00736,0.00736
122,3801.3,0.78308,0.44955,1.01058,0.78279,0.78716,0.76225,0.58984,0.9544,1.72591,1.14876,0.007338,0.007338,0.007338
123,3836.48,0.78429,0.45133,1.01359,0.78321,0.78779,0.76201,0.58798,0.95365,1.74337,1.14976,0.007316,0.007316,0.007316
124,3872.26,0.78765,0.45419,1.0119,0.78627,0.78317,0.76362,0.59016,0.95257,1.72482,1.14649,0.007294,0.007294,0.007294
125,3907.42,0.78683,0.45192,1.0064,0.78665,0.7838,0.7635,0.59105,0.95215,1.71234,1.14011,0.007272,0.007272,0.007272
126,3941.8,0.78171,0.44987,1.00518,0.78962,0.78187,0.76446,0.59196,0.95242,1.71055,1.13754,0.00725,0.00725,0.00725
127,3976.71,0.78577,0.44937,1.00824,0.78728,0.78353,0.76172,0.59009,0.95301,1.72328,1.13767,0.007228,0.007228,0.007228
128,4011.12,0.78564,0.45147,1.01164,0.78822,0.78348,0.75759,0.58645,0.95557,1.73657,1.14123,0.007206,0.007206,0.007206
129,4045.54,0.78392,0.44896,1.00332,0.78636,0.78133,0.75674,0.58554,0.95377,1.72348,1.13618,0.007184,0.007184,0.007184
130,4079.36,0.7842,0.45114,1.00727,0.78542,0.78308,0.75565,0.58533,0.95521,1.74332,1.13579,0.007162,0.007162,0.007162
131,4114.2,0.77882,0.44712,1.00551,0.77433,0.78913,0.75437,0.58433,0.95629,1.75586,1.13555,0.00714,0.00714,0.00714
132,4144.8,0.77773,0.44028,1.00173,0.77771,0.78614,0.75637,0.58666,0.95827,1.7569,1.13789,0.007118,0.007118,0.007118
133,4178.09,0.78098,0.44896,1.00967,0.7758,0.78832,0.75577,0.58532,0.95986,1.77518,1.14316,0.007096,0.007096,0.007096
134,4212.76,0.77967,0.4456,1.00732,0.77803,0.7872,0.75173,0.58326,0.96131,1.77126,1.14719,0.007074,0.007074,0.007074
135,4246.99,0.77984,0.44516,1.00862,0.77896,0.78501,0.75002,0.58111,0.9629,1.78902,1.14859,0.007052,0.007052,0.007052
136,4277.92,0.77492,0.44115,1.00452,0.77918,0.78519,0.74642,0.57887,0.96242,1.79828,1.14852,0.00703,0.00703,0.00703
137,4311.53,0.77827,0.445,1.00566,0.77911,0.78768,0.74474,0.57694,0.9643,1.79495,1.14739,0.007008,0.007008,0.007008
138,4344.79,0.7738,0.43862,0.99883,0.77629,0.7901,0.74273,0.57526,0.96468,1.79377,1.14687,0.006986,0.006986,0.006986
139,4379.12,0.7751,0.44334,1.00259,0.7776,0.78804,0.74147,0.57448,0.96469,1.79877,1.14653,0.006964,0.006964,0.006964
140,4414.25,0.77053,0.43679,0.99849,0.77758,0.78948,0.74226,0.57479,0.96623,1.80439,1.14924,0.006942,0.006942,0.006942
141,4449.07,0.77318,0.44092,1.00181,0.77854,0.78809,0.74223,0.5735,0.96577,1.79318,1.14863,0.00692,0.00692,0.00692
142,4477.92,0.7727,0.44272,1.00327,0.77595,0.7865,0.74047,0.57364,0.96705,1.80039,1.15012,0.006898,0.006898,0.006898
143,4509.06,0.76798,0.43364,1.00084,0.77533,0.78538,0.7383,0.57242,0.96743,1.81064,1.1497,0.006876,0.006876,0.006876
144,4545.3,0.76653,0.43428,0.99959,0.77492,0.78502,0.73635,0.57271,0.9678,1.81427,1.15088,0.006854,0.006854,0.006854
145,4579.24,0.77195,0.44015,1.00261,0.77437,0.78683,0.73855,0.57335,0.96686,1.81861,1.15068,0.006832,0.006832,0.006832
146,4611.96,0.77163,0.43794,0.99986,0.77813,0.78443,0.73655,0.57261,0.96657,1.80296,1.14855,0.00681,0.00681,0.00681
147,4646.16,0.77195,0.43871,1.00168,0.7811,0.78536,0.73678,0.57209,0.96653,1.81103,1.1492,0.006788,0.006788,0.006788
148,4678.81,0.76741,0.43587,0.99835,0.78,0.78572,0.73828,0.57188,0.96617,1.81207,1.14987,0.006766,0.006766,0.006766
149,4713.3,0.76722,0.43766,0.99715,0.78136,0.78417,0.73889,0.57269,0.96587,1.81552,1.1492,0.006744,0.006744,0.006744
150,4747.89,0.77009,0.43637,0.99721,0.78248,0.78299,0.73883,0.57098,0.96431,1.82454,1.14703,0.006722,0.006722,0.006722
151,4783.07,0.76669,0.43622,0.99828,0.784,0.78075,0.74046,0.5723,0.96361,1.82574,1.1466,0.0067,0.0067,0.0067
