epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,282.499,0.92952,0.611,1.09809,0.81339,0.77165,0.75105,0.55417,0.91083,0.70191,1.13558,0.009714,0.009714,0.009714
15,301.298,0.92291,0.60015,1.09544,0.74245,0.79422,0.7493,0.55447,0.86613,0.71414,1.08344,0.009692,0.009692,0.009692
16,320.356,0.91933,0.59684,1.09316,0.76213,0.78839,0.73244,0.51992,0.93912,0.70664,1.15542,0.00967,0.00967,0.00967
17,339.198,0.90775,0.58675,1.08698,0.81186,0.7658,0.7496,0.56025,0.85463,0.70316,1.10613,0.009648,0.009648,0.009648
18,358.05,0.9054,0.58287,1.08638,0.77431,0.77776,0.75497,0.55207,0.90336,0.6997,1.11772,0.009626,0.009626,0.009626
19,376.931,0.9033,0.58325,1.08336,0.74611,0.78435,0.73859,0.53236,0.93778,0.72464,1.07445,0.009604,0.009604,0.009604
20,396.165,0.90351,0.57995,1.08626,0.7443,0.80438,0.73023,0.52629,0.89697,0.73109,1.1223,0.009582,0.009582,0.009582
21,414.957,0.9006,0.57749,1.08569,0.8117,0.77692,0.76535,0.57081,0.8559,0.69578,1.10881,0.00956,0.00956,0.00956
22,433.89,0.89227,0.57017,1.08162,0.74277,0.77716,0.73058,0.50187,1.03938,0.74856,1.15535,0.009538,0.009538,0.009538
23,453.127,0.8896,0.56141,1.07622,0.75076,0.79668,0.745,0.54336,0.89816,0.68612,1.10175,0.009516,0.009516,0.009516
24,471.9,0.88783,0.56108,1.07927,0.79014,0.76834,0.7529,0.56062,0.85454,0.68706,1.08526,0.009494,0.009494,0.009494
25,490.679,0.88864,0.56325,1.07846,0.80426,0.74476,0.74435,0.53794,0.98388,0.73048,1.12601,0.009472,0.009472,0.009472
26,534.355,0.89298,0.57328,1.08076,0.78129,0.78636,0.73421,0.55321,0.85553,0.70035,1.09726,0.00945,0.00945,0.00945
27,599.879,0.88008,0.55469,1.07329,0.74188,0.79246,0.73771,0.53162,0.90016,0.70863,1.1206,0.009428,0.009428,0.009428
28,665.263,0.87996,0.55346,1.0691,0.75811,0.78634,0.72686,0.53218,0.90789,0.69555,1.09599,0.009406,0.009406,0.009406
29,730.789,0.87474,0.54933,1.06809,0.7664,0.77865,0.72807,0.53251,0.89461,0.7233,1.11128,0.009384,0.009384,0.009384
30,796.369,0.87677,0.54895,1.06762,0.77696,0.79373,0.76804,0.57796,0.84178,0.69589,1.06986,0.009362,0.009362,0.009362
31,861.951,0.8789,0.55048,1.0699,0.77211,0.8013,0.75095,0.5662,0.84747,0.66332,1.08435,0.00934,0.00934,0.00934
32,927.46,0.87242,0.54662,1.0652,0.77106,0.7977,0.74742,0.56019,0.85084,0.69448,1.08513,0.009318,0.009318,0.009318
33,993.286,0.87367,0.54655,1.06664,0.78848,0.78288,0.76418,0.57491,0.84216,0.64796,1.07635,0.009296,0.009296,0.009296
34,1058.87,0.86784,0.54061,1.06487,0.77473,0.7954,0.7655,0.56541,0.8579,0.66646,1.08171,0.009274,0.009274,0.009274
35,1124.48,0.86342,0.53016,1.05819,0.75753,0.79958,0.75634,0.56403,0.88997,0.667,1.10132,0.009252,0.009252,0.009252
36,1156.26,0.86579,0.5387,1.06476,0.76588,0.79736,0.75954,0.56628,0.87522,0.70194,1.13129,0.00923,0.00923,0.00923
37,1175,0.86076,0.52858,1.05739,0.76095,0.78289,0.75726,0.57024,0.84815,0.67464,1.0677,0.009208,0.009208,0.009208
38,1193.67,0.86433,0.53106,1.06452,0.78313,0.79153,0.75963,0.5714,0.85525,0.66875,1.11117,0.009186,0.009186,0.009186
39,1212.31,0.86196,0.52972,1.0599,0.80702,0.77712,0.75704,0.57267,0.85873,0.68263,1.09203,0.009164,0.009164,0.009164
40,1231.26,0.8532,0.52294,1.05513,0.81765,0.76908,0.75148,0.56279,0.86678,0.67411,1.11855,0.009142,0.009142,0.009142
41,1250.01,0.85452,0.51885,1.05689,0.77737,0.78369,0.7503,0.55727,0.84604,0.68768,1.10144,0.00912,0.00912,0.00912
42,1268.57,0.85054,0.51689,1.05429,0.76642,0.79848,0.73992,0.55964,0.85551,0.6787,1.10039,0.009098,0.009098,0.009098
43,1287.07,0.84807,0.51182,1.05074,0.76949,0.78888,0.7623,0.57678,0.83508,0.67291,1.09212,0.009076,0.009076,0.009076
44,1305.54,0.85082,0.51939,1.05521,0.7735,0.79617,0.75466,0.56787,0.85496,0.65764,1.08184,0.009054,0.009054,0.009054
45,1324.05,0.84977,0.51497,1.05073,0.7802,0.79412,0.75372,0.57406,0.85644,0.68359,1.15197,0.009032,0.009032,0.009032
46,1342.96,0.84126,0.50974,1.04608,0.75138,0.78497,0.7474,0.56827,0.83448,0.71412,1.06458,0.00901,0.00901,0.00901
47,1361.72,0.84782,0.51269,1.05085,0.75597,0.7836,0.75705,0.56615,0.84296,0.68784,1.0612,0.008988,0.008988,0.008988
48,1380.32,0.84456,0.50964,1.04787,0.79657,0.78008,0.77165,0.58727,0.83749,0.65122,1.06673,0.008966,0.008966,0.008966
49,1399.26,0.84042,0.5056,1.03853,0.78156,0.79618,0.74667,0.56251,0.84845,0.67083,1.06144,0.008944,0.008944,0.008944
50,1417.85,0.84639,0.5151,1.04866,0.77289,0.80149,0.74721,0.56767,0.85895,0.68576,1.08006,0.008922,0.008922,0.008922
51,1436.45,0.83899,0.5038,1.03766,0.78559,0.77795,0.75967,0.58002,0.83913,0.67944,1.0701,0.0089,0.0089,0.0089
52,1455.24,0.8367,0.50451,1.04183,0.74846,0.78343,0.74971,0.5631,0.83118,0.70638,1.07445,0.008878,0.008878,0.008878
53,1473.87,0.83788,0.50005,1.03818,0.79472,0.78562,0.75965,0.57844,0.84214,0.68103,1.08346,0.008856,0.008856,0.008856
54,1492.38,0.83583,0.50236,1.03894,0.73259,0.80593,0.75076,0.56405,0.83559,0.69862,1.06052,0.008834,0.008834,0.008834
55,1511.23,0.8323,0.48981,1.03458,0.78177,0.7837,0.7399,0.56238,0.84646,0.68821,1.07197,0.008812,0.008812,0.008812
56,1529.73,0.83174,0.49919,1.04009,0.76991,0.78861,0.75643,0.57653,0.84193,0.67443,1.11447,0.00879,0.00879,0.00879
57,1548.4,0.82967,0.49607,1.0367,0.77814,0.7913,0.74805,0.56764,0.83624,0.68354,1.10555,0.008768,0.008768,0.008768
58,1567.29,0.83011,0.49518,1.03586,0.772,0.77234,0.74904,0.5601,0.84749,0.6774,1.0845,0.008746,0.008746,0.008746
59,1585.98,0.82647,0.49188,1.03379,0.80841,0.78672,0.76705,0.58659,0.83424,0.64348,1.06915,0.008724,0.008724,0.008724
60,1604.87,0.82465,0.48499,1.03303,0.75858,0.79112,0.74943,0.56692,0.83656,0.68853,1.08045,0.008702,0.008702,0.008702
61,1623.7,0.82804,0.49253,1.03809,0.75634,0.79041,0.76105,0.57778,0.83158,0.67876,1.06594,0.00868,0.00868,0.00868
62,1642.47,0.82453,0.4887,1.03638,0.7363,0.7734,0.74338,0.55658,0.85177,0.73554,1.1112,0.008658,0.008658,0.008658
63,1661.2,0.82222,0.49056,1.03749,0.8083,0.78441,0.76242,0.57986,0.83411,0.6749,1.10046,0.008636,0.008636,0.008636
64,1679.64,0.82026,0.48327,1.02593,0.79403,0.77825,0.75707,0.57079,0.85799,0.67249,1.08931,0.008614,0.008614,0.008614
65,1698.33,0.81826,0.48285,1.02904,0.78051,0.79549,0.74439,0.56949,0.83903,0.67816,1.10135,0.008592,0.008592,0.008592
66,1717.05,0.81947,0.48609,1.03067,0.76549,0.7718,0.75678,0.57539,0.83557,0.69914,1.09461,0.00857,0.00857,0.00857
67,1735.86,0.80977,0.4775,1.02283,0.77906,0.78522,0.76413,0.58168,0.84019,0.67624,1.09528,0.008548,0.008548,0.008548
68,1754.88,0.81311,0.4718,1.02246,0.77876,0.79368,0.75855,0.57608,0.83721,0.67739,1.09475,0.008526,0.008526,0.008526
69,1773.58,0.81043,0.47276,1.02106,0.78808,0.78937,0.74121,0.56676,0.8324,0.66828,1.06271,0.008504,0.008504,0.008504
70,1792.39,0.81077,0.47522,1.02624,0.78115,0.77915,0.76228,0.58234,0.83473,0.68058,1.10367,0.008482,0.008482,0.008482
71,1811.34,0.80962,0.47454,1.02501,0.79572,0.78353,0.7489,0.56789,0.83375,0.6745,1.09459,0.00846,0.00846,0.00846
72,1830.15,0.81075,0.47961,1.02708,0.78946,0.77712,0.77125,0.58471,0.83449,0.67371,1.092,0.008438,0.008438,0.008438
73,1848.77,0.80671,0.47091,1.0221,0.78488,0.78824,0.75789,0.57906,0.83707,0.67745,1.08044,0.008416,0.008416,0.008416
74,1867.74,0.80548,0.47016,1.01773,0.77337,0.79012,0.74815,0.56868,0.83393,0.68182,1.07193,0.008394,0.008394,0.008394
75,1886.66,0.80188,0.4636,1.01359,0.78272,0.76769,0.75128,0.57509,0.83042,0.6805,1.06829,0.008372,0.008372,0.008372
76,1905.19,0.80836,0.47326,1.02825,0.78496,0.78908,0.76095,0.57991,0.83554,0.66476,1.12052,0.00835,0.00835,0.00835
77,1924.17,0.80189,0.46669,1.02047,0.76993,0.79858,0.73136,0.55715,0.82553,0.66549,1.09075,0.008328,0.008328,0.008328
78,1943.23,0.80622,0.47414,1.0214,0.78085,0.78854,0.74587,0.57193,0.82755,0.66934,1.08667,0.008306,0.008306,0.008306
79,1961.9,0.7989,0.46185,1.01985,0.78129,0.78919,0.74909,0.57583,0.83382,0.67575,1.11527,0.008284,0.008284,0.008284
80,1980.66,0.79722,0.46308,1.0201,0.77623,0.79213,0.74103,0.56463,0.83991,0.67667,1.12896,0.008262,0.008262,0.008262
81,1999.28,0.79623,0.46087,1.01813,0.79498,0.79012,0.76005,0.58537,0.83935,0.671,1.12026,0.00824,0.00824,0.00824
82,2017.91,0.80011,0.46621,1.01264,0.77464,0.78121,0.73543,0.5574,0.82828,0.68949,1.06978,0.008218,0.008218,0.008218
83,2036.59,0.79218,0.45496,1.01026,0.79203,0.78961,0.74686,0.57183,0.83841,0.66624,1.09036,0.008196,0.008196,0.008196
84,2055.29,0.79385,0.46259,1.01601,0.7957,0.78907,0.75277,0.57788,0.83132,0.66633,1.10559,0.008174,0.008174,0.008174
85,2073.88,0.79303,0.45537,1.01871,0.78435,0.79409,0.74456,0.57048,0.83204,0.66926,1.10772,0.008152,0.008152,0.008152
86,2092.3,0.79249,0.45886,1.01004,0.79369,0.77892,0.75096,0.58053,0.83469,0.67033,1.09168,0.00813,0.00813,0.00813
87,2110.98,0.79099,0.45635,1.01235,0.78802,0.78928,0.73828,0.56376,0.83691,0.68035,1.10784,0.008108,0.008108,0.008108
88,2129.53,0.78868,0.45333,1.00878,0.77281,0.79079,0.73523,0.561,0.83835,0.68602,1.1096,0.008086,0.008086,0.008086
89,2148.13,0.78913,0.45292,1.00763,0.78261,0.7902,0.73429,0.55902,0.83471,0.67918,1.10013,0.008064,0.008064,0.008064
90,2167,0.78751,0.45206,1.00683,0.78821,0.78848,0.73775,0.56299,0.82529,0.66828,1.0735,0.008042,0.008042,0.008042
91,2185.7,0.78548,0.44665,1.00783,0.77258,0.80301,0.74593,0.56843,0.83044,0.66619,1.0873,0.00802,0.00802,0.00802
92,2204.13,0.78763,0.45532,1.01028,0.76508,0.80574,0.73292,0.55847,0.83267,0.67316,1.09441,0.007998,0.007998,0.007998
93,2222.75,0.77852,0.4405,0.99905,0.78551,0.78531,0.73913,0.56461,0.83372,0.6847,1.08891,0.007976,0.007976,0.007976
94,2241.23,0.77972,0.44554,1.00798,0.77422,0.79443,0.73953,0.56515,0.83314,0.68583,1.10856,0.007954,0.007954,0.007954
95,2259.81,0.78596,0.45141,1.0094,0.7908,0.78461,0.74409,0.57168,0.83161,0.67509,1.11168,0.007932,0.007932,0.007932
96,2278.6,0.78068,0.44629,1.00206,0.77698,0.79466,0.74064,0.57008,0.83217,0.67202,1.10698,0.00791,0.00791,0.00791
97,2297.45,0.77709,0.43931,1.00359,0.77704,0.79647,0.73619,0.56329,0.83577,0.68165,1.1187,0.007888,0.007888,0.007888
98,2316.1,0.77737,0.44584,1.00238,0.78364,0.79984,0.73379,0.56048,0.82952,0.67189,1.09341,0.007866,0.007866,0.007866
99,2334.81,0.77683,0.44222,0.99954,0.78675,0.79832,0.73077,0.55768,0.83469,0.6764,1.0914,0.007844,0.007844,0.007844
100,2353.66,0.7803,0.44714,1.00206,0.79832,0.78586,0.72935,0.5603,0.83622,0.67451,1.0982,0.007822,0.007822,0.007822
101,2372.37,0.7797,0.44845,1.00429,0.78442,0.78915,0.73807,0.5682,0.83017,0.67278,1.09015,0.0078,0.0078,0.0078
102,2391.03,0.76898,0.43445,0.99745,0.75659,0.81036,0.73682,0.56566,0.82799,0.67414,1.08584,0.007778,0.007778,0.007778
103,2409.96,0.77181,0.43755,1.00145,0.78469,0.78528,0.73888,0.56733,0.82708,0.67454,1.09622,0.007756,0.007756,0.007756
104,2428.75,0.77394,0.44155,1.00098,0.76056,0.80655,0.73838,0.56626,0.82926,0.67444,1.10316,0.007734,0.007734,0.007734
105,2447.43,0.77351,0.44246,0.99927,0.77312,0.79638,0.73586,0.5633,0.83465,0.68368,1.11304,0.007712,0.007712,0.007712
106,2466.29,0.77046,0.43963,0.99596,0.76589,0.8029,0.73887,0.56765,0.82906,0.67321,1.09418,0.00769,0.00769,0.00769
107,2484.92,0.76935,0.43633,0.99943,0.78489,0.7805,0.74086,0.57109,0.83025,0.67596,1.09504,0.007668,0.007668,0.007668
108,2503.62,0.77184,0.44283,1.00056,0.76912,0.79647,0.74536,0.57561,0.8333,0.68007,1.09948,0.007646,0.007646,0.007646
109,2522.28,0.77083,0.4373,0.99528,0.78482,0.78106,0.74125,0.57155,0.83255,0.68419,1.0885,0.007624,0.007624,0.007624
110,2540.95,0.76618,0.4355,0.9956,0.78879,0.78002,0.73805,0.56662,0.83245,0.68443,1.09333,0.007602,0.007602,0.007602
111,2559.55,0.76351,0.43212,0.99332,0.79107,0.78677,0.74657,0.57545,0.83483,0.67633,1.09626,0.00758,0.00758,0.00758
112,2578.17,0.76602,0.43395,0.99885,0.78323,0.78849,0.73888,0.56771,0.83211,0.68044,1.09468,0.007558,0.007558,0.007558
113,2596.83,0.76299,0.42943,0.98841,0.78207,0.78324,0.73811,0.56745,0.83387,0.68305,1.09148,0.007536,0.007536,0.007536
114,2615.38,0.75945,0.42729,0.99099,0.77424,0.79458,0.73543,0.5673,0.83221,0.68266,1.08596,0.007514,0.007514,0.007514
115,2634.02,0.76478,0.43176,0.99193,0.77305,0.79398,0.73459,0.56983,0.834,0.68411,1.08708,0.007492,0.007492,0.007492
116,2652.81,0.75708,0.42793,0.98817,0.77948,0.78921,0.73504,0.57081,0.83445,0.68692,1.08633,0.00747,0.00747,0.00747
117,2671.29,0.76686,0.43372,0.99749,0.78994,0.78349,0.73328,0.56783,0.83401,0.68456,1.0946,0.007448,0.007448,0.007448
118,2689.96,0.75898,0.42838,0.99046,0.78934,0.78493,0.73999,0.57288,0.83434,0.68501,1.09215,0.007426,0.007426,0.007426
119,2708.69,0.75707,0.42737,0.98662,0.79022,0.78357,0.73695,0.57027,0.83504,0.68673,1.08987,0.007404,0.007404,0.007404
120,2727.26,0.75854,0.42424,0.98613,0.79163,0.78657,0.73802,0.57097,0.83451,0.68122,1.08624,0.007382,0.007382,0.007382
121,2745.83,0.75766,0.42748,0.98992,0.7896,0.78845,0.7402,0.57157,0.83493,0.68176,1.0894,0.00736,0.00736,0.00736
122,2765.14,0.75538,0.42412,0.98915,0.79011,0.78453,0.73609,0.56879,0.8374,0.68345,1.09405,0.007338,0.007338,0.007338
123,2783.63,0.75812,0.42457,0.99119,0.78949,0.78587,0.74016,0.57461,0.83671,0.6826,1.0955,0.007316,0.007316,0.007316
124,2802.47,0.75333,0.41916,0.99112,0.78762,0.78537,0.74046,0.57419,0.83545,0.68458,1.10075,0.007294,0.007294,0.007294
125,2820.92,0.75288,0.42324,0.99074,0.78336,0.78532,0.73653,0.5701,0.83559,0.68389,1.10396,0.007272,0.007272,0.007272
126,2839.98,0.75374,0.42525,0.98793,0.78117,0.78662,0.73619,0.56738,0.8354,0.68703,1.10098,0.00725,0.00725,0.00725
127,2858.48,0.75145,0.41877,0.98213,0.78344,0.78402,0.73691,0.56909,0.8357,0.68803,1.09757,0.007228,0.007228,0.007228
128,2877.19,0.74992,0.41926,0.9813,0.78861,0.78602,0.74035,0.57106,0.83645,0.68564,1.09639,0.007206,0.007206,0.007206
129,2895.9,0.75035,0.42241,0.98545,0.78984,0.78193,0.73937,0.5711,0.83633,0.69032,1.09635,0.007184,0.007184,0.007184
130,2914.56,0.75601,0.42567,0.98836,0.76905,0.79497,0.73616,0.5688,0.83482,0.68738,1.09357,0.007162,0.007162,0.007162
131,2933.14,0.74652,0.41876,0.98596,0.77938,0.78788,0.73861,0.57153,0.83281,0.68558,1.09737,0.00714,0.00714,0.00714
132,2952.05,0.7528,0.41826,0.98518,0.79031,0.78191,0.73592,0.56912,0.83284,0.68416,1.10165,0.007118,0.007118,0.007118
133,2970.66,0.74947,0.41479,0.9839,0.78742,0.78406,0.73583,0.57012,0.83292,0.68284,1.10371,0.007096,0.007096,0.007096
134,2989.34,0.74402,0.41889,0.9806,0.78754,0.78568,0.73313,0.56868,0.83383,0.68601,1.10112,0.007074,0.007074,0.007074
135,3007.96,0.74883,0.41781,0.98411,0.78875,0.78424,0.73276,0.56777,0.83517,0.68569,1.10272,0.007052,0.007052,0.007052
136,3026.66,0.74234,0.41418,0.98346,0.78541,0.78375,0.73285,0.569,0.83609,0.6875,1.10723,0.00703,0.00703,0.00703
137,3045.2,0.74499,0.41632,0.98159,0.78646,0.78196,0.73183,0.56744,0.8363,0.68981,1.10505,0.007008,0.007008,0.007008
138,3063.8,0.74348,0.41476,0.97945,0.78753,0.78659,0.73172,0.56693,0.83614,0.68963,1.10269,0.006986,0.006986,0.006986
139,3082.6,0.74243,0.41658,0.98221,0.78659,0.78552,0.73256,0.56782,0.83597,0.68746,1.10309,0.006964,0.006964,0.006964
140,3101.19,0.74338,0.41241,0.98075,0.78325,0.78555,0.73145,0.56656,0.83535,0.68865,1.10157,0.006942,0.006942,0.006942
141,3119.69,0.74374,0.41867,0.98105,0.78127,0.78814,0.72856,0.5636,0.83527,0.68766,1.1009,0.00692,0.00692,0.00692
142,3138.55,0.7431,0.41617,0.98021,0.78021,0.78927,0.73003,0.56508,0.83476,0.68607,1.09944,0.006898,0.006898,0.006898
143,3157.13,0.73911,0.41169,0.97982,0.78035,0.78724,0.73075,0.56687,0.83489,0.68605,1.09957,0.006876,0.006876,0.006876
144,3175.66,0.74284,0.4188,0.9853,0.78315,0.78659,0.7295,0.56645,0.83494,0.68547,1.10083,0.006854,0.006854,0.006854
145,3194.43,0.74354,0.41739,0.98123,0.78187,0.78726,0.72904,0.56447,0.83648,0.68748,1.1013,0.006832,0.006832,0.006832
146,3213.05,0.73472,0.40623,0.97579,0.78112,0.78402,0.72831,0.5636,0.83625,0.68868,1.09964,0.00681,0.00681,0.00681
147,3231.76,0.73687,0.40809,0.98042,0.78093,0.78706,0.72996,0.56463,0.83717,0.68719,1.101,0.006788,0.006788,0.006788
148,3250.34,0.73664,0.41205,0.98325,0.78196,0.787,0.72876,0.56391,0.83711,0.68709,1.1029,0.006766,0.006766,0.006766
